"primaryKey","teamId","seasonPlayed","leagueId","playerName","number","position","height","weight","birthDate","age","experience","school","playerId","season","dt"
"201586_1610612761_2017-18","1610612761","2017","00","Serge Ibaka","9","F","6-10","235","SEP 18, 1989","28.0","8","Brazzaville, Rep. of Congo","201586","2017-18","2018-04-13T22:39:11.529"
"201587_1610612766_2017-18","1610612766","2017","00","Nicolas Batum","5","G-F","6-8","200","DEC 14, 1988","29.0","9","Lisieux, France","201587","2017-18","2018-04-13T22:39:11.529"
"201588_1610612739_2017-18","1610612739","2017","00","George Hill","3","G","6-3","188","MAY 04, 1986","31.0","9","Indiana Purdue-Indianapolis","201588","2017-18","2018-04-13T22:39:11.529"
"201588_1610612758_2017-18","1610612758","2017","00","George Hill","3","G","6-3","188","MAY 04, 1986","31.0","9","Indiana Purdue-Indianapolis","201588","2017-18","2018-02-04T07:40:59.388"
"201589_1610612743_2017-18","1610612743","2017","00","Darrell Arthur","00","F","6-9","235","MAR 25, 1988","30.0","8","Kansas","201589","2017-18","2018-04-13T22:39:11.529"
"201596_1610612763_2017-18","1610612763","2017","00","Mario Chalmers","6","G","6-2","190","MAY 19, 1986","31.0","8","Kansas","201596","2017-18","2018-04-13T22:39:11.529"
"201599_1610612746_2017-18","1610612746","2017","00","DeAndre Jordan","6","C","6-11","265","JUL 21, 1988","29.0","9","Texas A&M","201599","2017-18","2018-04-13T22:39:11.529"
"201600_1610612740_2017-18","1610612740","2017","00","Omer Asik","3","C","7-0","255","JUL 04, 1986","31.0","7","Turkey","201600","2017-18","2018-01-29T06:32:35.042"
"201600_1610612741_2017-18","1610612741","2017","00","Omer Asik","3","C","7-0","255","JUL 04, 1986","31.0","7","Turkey","201600","2017-18","2018-04-13T22:39:11.529"
"201601_1610612745_2017-18","1610612745","2017","00","Luc Mbah a Moute","12","F","6-8","230","SEP 09, 1986","31.0","9","UCLA","201601","2017-18","2018-04-13T22:39:11.529"
"201609_1610612748_2017-18","1610612748","2017","00","Goran Dragic","7","G","6-3","190","MAY 06, 1986","31.0","9","Ljubljana, Slovenia","201609","2017-18","2018-04-13T22:39:11.529"
"201628_1610612745_2017-18","1610612745","2017","00","Bobby Brown","6","G","6-2","175","SEP 24, 1984","33.0","3","Cal State-Fullerton","201628","2017-18","2018-01-03T15:59:32.473"
"201933_1610612746_2017-18","1610612746","2017","00","Blake Griffin","32","F","6-10","251","MAR 16, 1989","28.0","7","Oklahoma","201933","2017-18","2018-01-29T06:32:35.042"
"201933_1610612765_2017-18","1610612765","2017","00","Blake Griffin","23","F","6-10","251","MAR 16, 1989","29.0","7","Oklahoma","201933","2017-18","2018-04-13T22:39:11.529"
"201935_1610612745_2017-18","1610612745","2017","00","James Harden","13","G","6-5","220","AUG 26, 1989","28.0","8","Arizona State","201935","2017-18","2018-04-13T22:39:11.529"
"201936_1610612763_2017-18","1610612763","2017","00","Tyreke Evans","12","G-F","6-6","220","SEP 19, 1989","28.0","8","Memphis","201936","2017-18","2018-04-13T22:39:11.529"
"201937_1610612762_2017-18","1610612762","2017","00","Ricky Rubio","3","G","6-4","190","OCT 21, 1990","27.0","6","El Masnou, Spain","201937","2017-18","2018-04-13T22:39:11.529"
"201939_1610612744_2017-18","1610612744","2017","00","Stephen Curry","30","G","6-3","190","MAR 14, 1988","30.0","8","Davidson","201939","2017-18","2018-04-13T22:39:11.529"
"201942_1610612761_2017-18","1610612761","2017","00","DeMar DeRozan","10","G","6-7","220","AUG 07, 1989","28.0","8","Southern California","201942","2017-18","2018-04-13T22:39:11.529"
"201943_1610612749_2017-18","1610612749","2017","00","Brandon Jennings","11","G","6-1","170","SEP 23, 1989","28.0","8","Oak Hill Academy (VA)","201943","2017-18","2018-04-13T22:39:11.529"
"201949_1610612748_2017-18","1610612748","2017","00","James Johnson","16","F","6-8","240","FEB 20, 1987","31.0","8","Wake Forest","201949","2017-18","2018-04-13T22:39:11.529"
"201950_1610612740_2017-18","1610612740","2017","00","Jrue Holiday","11","G","6-4","205","JUN 12, 1990","27.0","8","UCLA","201950","2017-18","2018-04-13T22:39:11.529"
"201951_1610612764_2017-18","1610612764","2017","00","Ty Lawson","4","G","5-11","195","NOV 03, 1987","30.0","8","North Carolina","201951","2017-18","2018-04-13T22:39:11.529"
"201952_1610612750_2017-18","1610612750","2017","00","Jeff Teague","0","G","6-2","189","JUN 10, 1988","29.0","8","Wake Forest","201952","2017-18","2018-04-13T22:39:11.529"
"201954_1610612754_2017-18","1610612754","2017","00","Darren Collison","2","G","6-2","185","AUG 23, 1987","30.0","8","UCLA","201954","2017-18","2018-04-13T22:39:11.529"
"201956_1610612744_2017-18","1610612744","2017","00","Omri Casspi","18","F","6-9","225","JUN 22, 1988","29.0","8","Yavne, Israel","201956","2017-18","2018-04-13T22:39:11.529"
"201959_1610612750_2017-18","1610612750","2017","00","Taj Gibson","67","F","6-9","235","JUN 24, 1985","32.0","8","Southern California","201959","2017-18","2018-04-13T22:39:11.529"
"201960_1610612751_2017-18","1610612751","2017","00","DeMarre Carroll","9","F","6-8","215","JUL 27, 1986","31.0","8","Missouri","201960","2017-18","2018-04-13T22:39:11.529"
"201961_1610612748_2017-18","1610612748","2017","00","Wayne Ellington","2","G","6-5","200","NOV 29, 1987","30.0","8","North Carolina","201961","2017-18","2018-04-13T22:39:11.529"
"201967_1610612740_2017-18","1610612740","2017","00","Dante Cunningham","33","F","6-8","230","APR 22, 1987","30.0","8","Villanova","201967","2017-18","2018-02-04T07:40:59.388"
"201967_1610612751_2017-18","1610612751","2017","00","Dante Cunningham","44","F","6-8","230","APR 22, 1987","30.0","8","Villanova","201967","2017-18","2018-04-13T22:39:11.529"
"201973_1610612762_2017-18","1610612762","2017","00","Jonas Jerebko","8","F","6-10","231","MAR 02, 1987","31.0","7","Kinna, Sweden","201973","2017-18","2018-04-13T22:39:11.529"
"201975_1610612764_2017-18","1610612764","2017","00","Jodie Meeks","20","G","6-4","210","AUG 21, 1987","30.0","8","Kentucky","201975","2017-18","2018-04-13T22:39:11.529"
"201976_1610612746_2017-18","1610612746","2017","00","Patrick Beverley","21","G","6-1","185","JUL 12, 1988","29.0","5","Arkansas","201976","2017-18","2018-04-13T22:39:11.529"
"201980_1610612759_2017-18","1610612759","2017","00","Danny Green","14","G-F","6-6","215","JUN 22, 1987","30.0","8","North Carolina","201980","2017-18","2018-04-13T22:39:11.529"
"201988_1610612759_2017-18","1610612759","2017","00","Patty Mills","8","G","6-0","185","AUG 11, 1988","29.0","8","Saint Marys (CA)","201988","2017-18","2018-04-13T22:39:11.529"
"202066_1610612758_2017-18","1610612758","2017","00","Garrett Temple","17","F-G","6-6","195","MAY 08, 1986","31.0","7","Louisiana State","202066","2017-18","2018-04-13T22:39:11.529"
"202083_1610612742_2017-18","1610612742","2017","00","Wesley Matthews","23","G-F","6-5","220","OCT 14, 1986","31.0","8","Marquette","202083","2017-18","2018-04-13T22:39:11.529"
"202322_1610612764_2017-18","1610612764","2017","00","John Wall","2","G","6-4","210","SEP 06, 1990","27.0","7","Kentucky","202322","2017-18","2018-04-13T22:39:11.529"
"202323_1610612757_2017-18","1610612757","2017","00","Evan Turner","1","F-G","6-7","220","OCT 27, 1988","29.0","7","Ohio State","202323","2017-18","2018-04-13T22:39:11.529"
"202324_1610612762_2017-18","1610612762","2017","00","Derrick Favors","15","F-C","6-10","265","JUL 15, 1991","26.0","7","Georgia Tech","202324","2017-18","2018-04-13T22:39:11.529"
"202325_1610612746_2017-18","1610612746","2017","00","Wesley Johnson","33","F","6-7","215","JUL 11, 1987","30.0","7","Syracuse","202325","2017-18","2018-04-13T22:39:11.529"
"202326_1610612740_2017-18","1610612740","2017","00","DeMarcus Cousins","0","C","6-11","270","AUG 13, 1990","27.0","7","Kentucky","202326","2017-18","2018-04-13T22:39:11.529"
"202327_1610612762_2017-18","1610612762","2017","00","Ekpe Udoh","33","C-F","6-10","245","MAY 20, 1987","30.0","5","Baylor","202327","2017-18","2018-04-13T22:39:11.529"
"202328_1610612738_2017-18","1610612738","2017","00","Greg Monroe","55","C-F","6-11","265","JUN 04, 1990","27.0","7","Georgetown","202328","2017-18","2018-04-13T22:39:11.529"
"202328_1610612756_2017-18","1610612756","2017","00","Greg Monroe","14","C-F","6-11","265","JUN 04, 1990","27.0","7","Georgetown","202328","2017-18","2018-01-29T06:32:35.042"
"202329_1610612757_2017-18","1610612757","2017","00","Al-Farouq Aminu","8","F","6-9","220","SEP 21, 1990","27.0","7","Wake Forest","202329","2017-18","2018-04-13T22:39:11.529"
"202330_1610612738_2017-18","1610612738","2017","00","Gordon Hayward","20","F","6-8","226","MAR 23, 1990","28.0","7","Butler","202330","2017-18","2018-04-13T22:39:11.529"
"202331_1610612760_2017-18","1610612760","2017","00","Paul George","13","F","6-9","220","MAY 02, 1990","27.0","7","Fresno State","202331","2017-18","2018-04-13T22:39:11.529"
"202332_1610612750_2017-18","1610612750","2017","00","Cole Aldrich","45","C","6-11","253","OCT 31, 1988","29.0","7","Kansas","202332","2017-18","2018-04-13T22:39:11.529"
"202334_1610612757_2017-18","1610612757","2017","00","Ed Davis","17","F-C","6-10","245","JUN 05, 1989","28.0","7","North Carolina","202334","2017-18","2018-04-13T22:39:11.529"
"202335_1610612760_2017-18","1610612760","2017","00","Patrick Patterson","54","F","6-9","230","MAR 14, 1989","29.0","7","Kentucky","202335","2017-18","2018-04-13T22:39:11.529"
"202337_1610612737_2017-18","1610612737","2017","00","Luke Babbitt","8","F","6-9","225","JUN 20, 1989","28.0","7","Nevada","202337","2017-18","2018-02-04T07:40:59.388"
"202337_1610612748_2017-18","1610612748","2017","00","Luke Babbitt","22","F","6-9","225","JUN 20, 1989","28.0","7","Nevada","202337","2017-18","2018-04-13T22:39:11.529"
"202339_1610612749_2017-18","1610612749","2017","00","Eric Bledsoe","6","G","6-1","205","DEC 09, 1989","28.0","7","Kentucky","202339","2017-18","2018-04-13T22:39:11.529"
"202340_1610612746_2017-18","1610612746","2017","00","Avery Bradley","11","G","6-2","180","NOV 26, 1990","27.0","7","Texas","202340","2017-18","2018-04-13T22:39:11.529"
"202340_1610612765_2017-18","1610612765","2017","00","Avery Bradley","22","G","6-2","180","NOV 26, 1990","27.0","7","Texas","202340","2017-18","2018-01-29T06:32:35.042"
"202344_1610612754_2017-18","1610612754","2017","00","Trevor Booker","20","F","6-8","228","NOV 25, 1987","30.0","7","Clemson","202344","2017-18","2018-04-13T22:39:11.529"
"202344_1610612755_2017-18","1610612755","2017","00","Trevor Booker","35","F","6-8","228","NOV 25, 1987","30.0","7","Clemson","202344","2017-18","2018-02-14T04:58:03.217"
"202347_1610612741_2017-18","1610612741","2017","00","Quincy Pondexter","20","G","6-7","225","MAR 10, 1988","29.0","5","Washington","202347","2017-18","2018-01-29T06:32:35.042"
"202348_1610612740_2017-18","1610612740","2017","00","Jordan Crawford","27","G","6-5","195","OCT 23, 1988","29.0","5","Xavier","202348","2017-18","2018-04-13T22:39:11.529"
"202355_1610612748_2017-18","1610612748","2017","00","Hassan Whiteside","21","C","7-0","265","JUN 13, 1989","28.0","5","Marshall","202355","2017-18","2018-04-13T22:39:11.529"
"202357_1610612750_2017-18","1610612750","2017","00","Nemanja Bjelica","8","F","6-10","230","MAY 09, 1988","29.0","2","","202357","2017-18","2018-04-13T22:39:11.529"
"202362_1610612754_2017-18","1610612754","2017","00","Lance Stephenson","1","G","6-6","230","SEP 05, 1990","27.0","7","Cincinnati","202362","2017-18","2018-04-13T22:39:11.529"
"202379_1610612737_2017-18","1610612737","2017","00","Jeremy Evans","6","F","6-9","200","OCT 24, 1987","30.0","6","Western Kentucky","202379","2017-18","2018-04-13T22:39:11.529"
"202389_1610612751_2017-18","1610612751","2017","00","Timofey Mozgov","20","C","7-1","275","JUL 16, 1986","31.0","7","St. Petersburg, Russia","202389","2017-18","2018-04-13T22:39:11.529"
"202391_1610612751_2017-18","1610612751","2017","00","Jeremy Lin","7","G","6-3","200","AUG 23, 1988","29.0","7","Harvard","202391","2017-18","2018-04-13T22:39:11.529"
"202397_1610612765_2017-18","1610612765","2017","00","Ish Smith","14","G","6-0","175","JUL 05, 1988","29.0","7","Wake Forest","202397","2017-18","2018-04-13T22:39:11.529"
"202498_1610612752_2017-18","1610612752","2017","00","Lance Thomas","42","F","6-8","235","APR 24, 1988","29.0","6","Duke","202498","2017-18","2018-04-13T22:39:11.529"
"202681_1610612738_2017-18","1610612738","2017","00","Kyrie Irving","11","G","6-3","193","MAR 23, 1992","26.0","6","Duke","202681","2017-18","2018-04-13T22:39:11.529"
"202682_1610612747_2017-18","1610612747","2017","00","Derrick Williams","6","F","6-8","240","MAY 25, 1991","26.0","6","Arizona","202682","2017-18","2018-03-19T14:36:33.05"
"202683_1610612752_2017-18","1610612752","2017","00","Enes Kanter","00","C","6-11","245","MAY 20, 1992","25.0","6","Kentucky","202683","2017-18","2018-04-13T22:39:11.529"
"202684_1610612739_2017-18","1610612739","2017","00","Tristan Thompson","13","C-F","6-9","238","MAR 13, 1991","27.0","6","Texas","202684","2017-18","2018-04-13T22:39:11.529"
"202685_1610612761_2017-18","1610612761","2017","00","Jonas Valanciunas","17","C","7-0","255","MAY 06, 1992","25.0","5","Utena, Lithuania","202685","2017-18","2018-04-13T22:39:11.529"
"202687_1610612753_2017-18","1610612753","2017","00","Bismack Biyombo","11","C","6-9","255","AUG 28, 1992","25.0","6","Lubumbashi, DR Congo","202687","2017-18","2018-04-13T22:39:11.529"
"202688_1610612756_2017-18","1610612756","2017","00","Brandon Knight","11","G","6-3","195","DEC 02, 1991","26.0","6","Kentucky","202688","2017-18","2018-04-13T22:39:11.529"
"202689_1610612766_2017-18","1610612766","2017","00","Kemba Walker","15","G","6-1","184","MAY 08, 1990","27.0","6","Connecticut","202689","2017-18","2018-04-13T22:39:11.529"
"202691_1610612744_2017-18","1610612744","2017","00","Klay Thompson","11","G","6-7","215","FEB 08, 1990","28.0","6","Washington State","202691","2017-18","2018-04-13T22:39:11.529"
"202692_1610612762_2017-18","1610612762","2017","00","Alec Burks","10","G","6-6","214","JUL 20, 1991","26.0","6","Colorado","202692","2017-18","2018-04-13T22:39:11.529"
"202693_1610612764_2017-18","1610612764","2017","00","Markieff Morris","5","F","6-10","245","SEP 02, 1989","28.0","6","Kansas","202693","2017-18","2018-04-13T22:39:11.529"
"202694_1610612738_2017-18","1610612738","2017","00","Marcus Morris","13","F","6-9","235","SEP 02, 1989","28.0","6","Kansas","202694","2017-18","2018-04-13T22:39:11.529"
"202695_1610612759_2017-18","1610612759","2017","00","Kawhi Leonard","2","F","6-7","230","JUN 29, 1991","26.0","6","San Diego State","202695","2017-18","2018-04-13T22:39:11.529"
"202696_1610612753_2017-18","1610612753","2017","00","Nikola Vucevic","9","C","7-0","260","OCT 24, 1990","27.0","6","Southern California","202696","2017-18","2018-04-13T22:39:11.529"
"202697_1610612739_2017-18","1610612739","2017","00","Iman Shumpert","4","G","6-5","220","JUN 26, 1990","27.0","6","Georgia Tech","202697","2017-18","2018-02-04T07:40:59.388"
"202697_1610612758_2017-18","1610612758","2017","00","Iman Shumpert","9","G","6-5","220","JUN 26, 1990","27.0","6","Georgia Tech","202697","2017-18","2018-04-13T22:39:11.529"
"202699_1610612746_2017-18","1610612746","2017","00","Tobias Harris","34","F","6-9","235","JUL 15, 1992","25.0","6","Tennessee","202699","2017-18","2018-04-13T22:39:11.529"
"202699_1610612765_2017-18","1610612765","2017","00","Tobias Harris","34","F","6-9","235","JUL 15, 1992","25.0","6","Tennessee","202699","2017-18","2018-01-29T06:32:35.042"
"202702_1610612743_2017-18","1610612743","2017","00","Kenneth Faried","35","F","6-8","228","NOV 19, 1989","28.0","6","Morehead State","202702","2017-18","2018-04-13T22:39:11.529"
"202703_1610612740_2017-18","1610612740","2017","00","Nikola Mirotic","3","F","6-10","238","FEB 11, 1991","27.0","3","","202703","2017-18","2018-04-13T22:39:11.529"
"202703_1610612741_2017-18","1610612741","2017","00","Nikola Mirotic","44","F","6-10","238","FEB 11, 1991","26.0","3","","202703","2017-18","2018-01-29T06:32:35.042"
"202704_1610612765_2017-18","1610612765","2017","00","Reggie Jackson","1","G","6-3","208","APR 16, 1990","27.0","6","Boston College","202704","2017-18","2018-04-13T22:39:11.529"
"202705_1610612763_2017-18","1610612763","2017","00","MarShon Brooks","8","G-F","6-5","200","JAN 26, 1989","29.0","3","Providence","202705","2017-18","2018-04-13T22:39:11.529"
"202709_1610612754_2017-18","1610612754","2017","00","Cory Joseph","6","G","6-3","190","AUG 20, 1991","26.0","6","Texas","202709","2017-18","2018-04-13T22:39:11.529"
"202710_1610612750_2017-18","1610612750","2017","00","Jimmy Butler","23","G","6-8","236","SEP 14, 1989","28.0","6","Marquette","202710","2017-18","2018-04-13T22:39:11.529"
"202711_1610612754_2017-18","1610612754","2017","00","Bojan Bogdanovic","44","F","6-8","230","APR 18, 1989","28.0","3","","202711","2017-18","2018-04-13T22:39:11.529"
"202713_1610612760_2017-18","1610612760","2017","00","Kyle Singler","15","F","6-8","228","MAY 04, 1988","29.0","5","Duke","202713","2017-18","2018-04-13T22:39:11.529"
"202714_1610612753_2017-18","1610612753","2017","00","Shelvin Mack","7","G","6-3","203","APR 22, 1990","27.0","6","Butler","202714","2017-18","2018-04-13T22:39:11.529"
"202718_1610612763_2017-18","1610612763","2017","00","Chandler Parsons","25","F","6-10","230","OCT 25, 1988","29.0","6","Florida","202718","2017-18","2018-04-13T22:39:11.529"
"202720_1610612765_2017-18","1610612765","2017","00","Jon Leuer","30","F-C","6-10","228","MAY 14, 1989","28.0","6","Wisconsin","202720","2017-18","2018-04-13T22:39:11.529"
"202722_1610612759_2017-18","1610612759","2017","00","Davis Bertans","42","C-F","6-10","210","NOV 12, 1992","25.0","1","","202722","2017-18","2018-04-13T22:39:11.529"
"202732_1610612740_2017-18","1610612740","2017","00","DeAndre Liggins","34","G","6-6","209","MAR 31, 1988","30.0","4","Kentucky","202732","2017-18","2018-04-13T22:39:11.529"
"202732_1610612749_2017-18","1610612749","2017","00","DeAndre Liggins","25","G","6-6","209","MAR 31, 1988","29.0","4","Kentucky","202732","2017-18","2018-01-03T15:59:32.473"
"202734_1610612740_2017-18","1610612740","2017","00","ETwaun Moore","55","F-G","6-4","191","FEB 25, 1989","29.0","6","Purdue","202734","2017-18","2018-04-13T22:39:11.529"
"202738_1610612739_2017-18","1610612739","2017","00","Isaiah Thomas","3","G","5-9","185","FEB 07, 1989","28.0","6","Washington","202738","2017-18","2018-02-04T07:40:59.388"
"202738_1610612747_2017-18","1610612747","2017","00","Isaiah Thomas","3","G","5-9","185","FEB 07, 1989","29.0","6","Washington","202738","2017-18","2018-04-13T22:39:11.529"
"202779_1610612765_2017-18","1610612765","2017","00","Dwight Buycks","20","G","6-3","190","MAR 06, 1989","29.0","2","Marquette","202779","2017-18","2018-04-13T22:39:11.529"
"202918_1610612738_2017-18","1610612738","2017","00","Xavier Silas","9","G","6-5","205","JAN 22, 1988","30.0","1","Northern Illinois","202918","2017-18","2018-04-13T22:39:11.529"
"202933_1610612766_2017-18","1610612766","2017","00","Julyan Stone","32","G","6-6","200","DEC 07, 1988","29.0","3","Texas-El Paso","202933","2017-18","2018-04-13T22:39:11.529"
"203076_1610612740_2017-18","1610612740","2017","00","Anthony Davis","23","F-C","6-10","253","MAR 11, 1993","25.0","5","Kentucky","203076","2017-18","2018-04-13T22:39:11.529"
"203077_1610612766_2017-18","1610612766","2017","00","Michael Kidd-Gilchrist","14","F","6-7","232","SEP 26, 1993","24.0","5","Kentucky","203077","2017-18","2018-04-13T22:39:11.529"
"203078_1610612764_2017-18","1610612764","2017","00","Bradley Beal","3","G","6-5","207","JUN 28, 1993","24.0","5","Florida","203078","2017-18","2018-04-13T22:39:11.529"
"203079_1610612748_2017-18","1610612748","2017","00","Dion Waiters","11","G","6-4","215","DEC 10, 1991","26.0","5","Syracuse","203079","2017-18","2018-04-13T22:39:11.529"
"203081_1610612757_2017-18","1610612757","2017","00","Damian Lillard","0","G","6-3","195","JUL 15, 1990","27.0","5","Weber State","203081","2017-18","2018-04-13T22:39:11.529"
"203082_1610612753_2017-18","1610612753","2017","00","Terrence Ross","31","G-F","6-7","206","FEB 05, 1991","27.0","5","Washington","203082","2017-18","2018-04-13T22:39:11.529"
"203083_1610612765_2017-18","1610612765","2017","00","Andre Drummond","0","C","6-11","279","AUG 10, 1993","24.0","5","Connecticut","203083","2017-18","2018-04-13T22:39:11.529"
"203084_1610612742_2017-18","1610612742","2017","00","Harrison Barnes","40","F","6-8","225","MAY 30, 1992","25.0","5","North Carolina","203084","2017-18","2018-04-13T22:39:11.529"
"203085_1610612746_2017-18","1610612746","2017","00","Austin Rivers","25","G","6-4","200","AUG 01, 1992","25.0","5","Duke","203085","2017-18","2018-04-13T22:39:11.529"
"203086_1610612757_2017-18","1610612757","2017","00","Meyers Leonard","11","C","7-1","255","FEB 27, 1992","26.0","5","Illinois","203086","2017-18","2018-04-13T22:39:11.529"
"203087_1610612766_2017-18","1610612766","2017","00","Jeremy Lamb","3","G","6-5","185","MAY 30, 1992","25.0","5","Connecticut","203087","2017-18","2018-04-13T22:39:11.529"
"203089_1610612749_2017-18","1610612749","2017","00","John Henson","31","C","6-11","229","DEC 28, 1990","27.0","5","North Carolina","203089","2017-18","2018-04-13T22:39:11.529"
"203090_1610612757_2017-18","1610612757","2017","00","Maurice Harkless","4","F","6-9","220","MAY 11, 1993","24.0","5","St. Johns (NY)","203090","2017-18","2018-04-13T22:39:11.529"
"203092_1610612749_2017-18","1610612749","2017","00","Tyler Zeller","44","C","7-0","250","JAN 17, 1990","28.0","5","North Carolina","203092","2017-18","2018-04-13T22:39:11.529"
"203092_1610612751_2017-18","1610612751","2017","00","Tyler Zeller","44","C","7-0","250","JAN 17, 1990","28.0","5","North Carolina","203092","2017-18","2018-02-04T07:40:59.388"
"203095_1610612753_2017-18","1610612753","2017","00","Evan Fournier","10","G-F","6-7","205","OCT 29, 1992","25.0","5","France","203095","2017-18","2018-04-13T22:39:11.529"
"203101_1610612737_2017-18","1610612737","2017","00","Miles Plumlee","18","C","6-11","249","SEP 01, 1988","29.0","5","Duke","203101","2017-18","2018-04-13T22:39:11.529"
"203104_1610612763_2017-18","1610612763","2017","00","Marquis Teague","20","G","6-2","189","FEB 28, 1993","25.0","2","Kentucky","203104","2017-18","2018-04-13T22:39:11.529"
"203107_1610612764_2017-18","1610612764","2017","00","Tomas Satoransky","31","G-F","6-7","210","OCT 30, 1991","26.0","1","","203107","2017-18","2018-04-13T22:39:11.529"
"203109_1610612739_2017-18","1610612739","2017","00","Jae Crowder","99","F","6-6","235","JUL 06, 1990","27.0","5","Marquette","203109","2017-18","2018-02-04T07:40:59.388"
"203109_1610612762_2017-18","1610612762","2017","00","Jae Crowder","99","F","6-6","235","JUL 06, 1990","27.0","5","Marquette","203109","2017-18","2018-04-13T22:39:11.529"
"203110_1610612744_2017-18","1610612744","2017","00","Draymond Green","23","F","6-7","230","MAR 04, 1990","28.0","5","Michigan State","203110","2017-18","2018-04-13T22:39:11.529"
"203112_1610612751_2017-18","1610612751","2017","00","Quincy Acy","13","F","6-7","240","OCT 06, 1990","27.0","5","Baylor","203112","2017-18","2018-04-13T22:39:11.529"
"203114_1610612749_2017-18","1610612749","2017","00","Khris Middleton","22","F","6-8","234","AUG 12, 1991","26.0","5","Texas A&M","203114","2017-18","2018-04-13T22:39:11.529"
"203115_1610612743_2017-18","1610612743","2017","00","Will Barton","5","F-G","6-6","190","JAN 06, 1991","27.0","5","Memphis","203115","2017-18","2018-04-13T22:39:11.529"
"203118_1610612764_2017-18","1610612764","2017","00","Mike Scott","30","F","6-8","237","JUL 16, 1988","29.0","5","Virginia","203118","2017-18","2018-04-13T22:39:11.529"
"203121_1610612740_2017-18","1610612740","2017","00","Darius Miller","21","F","6-8","225","MAR 21, 1990","28.0","3","Kentucky","203121","2017-18","2018-04-13T22:39:11.529"
"203124_1610612752_2017-18","1610612752","2017","00","Kyle OQuinn","9","C-F","6-10","250","MAR 26, 1990","28.0","5","Norfolk State","203124","2017-18","2018-04-13T22:39:11.529"
"203141_1610612749_2017-18","1610612749","2017","00","Mirza Teletovic","35","F","6-9","242","SEP 17, 1985","32.0","5","Bosnia","203141","2017-18","2018-03-12T00:47:38.694"
"203145_1610612737_2017-18","1610612737","2017","00","Kent Bazemore","24","G","6-5","201","JUL 01, 1989","28.0","5","Old Dominion","203145","2017-18","2018-04-13T22:39:11.529"
"203186_1610612746_2017-18","1610612746","2017","00","Willie Reed","35","C","6-11","245","MAY 16, 1990","27.0","2","Saint Louis","203186","2017-18","2018-01-29T06:32:35.042"
"203186_1610612765_2017-18","1610612765","2017","00","Willie Reed","33","C","6-11","245","MAY 16, 1990","27.0","2","Saint Louis","203186","2017-18","2018-02-04T07:40:59.388"
"203200_1610612741_2017-18","1610612741","2017","00","Justin Holiday","7","G","6-6","185","APR 05, 1989","29.0","4","Washington","203200","2017-18","2018-04-13T22:39:11.529"
"203210_1610612763_2017-18","1610612763","2017","00","JaMychal Green","0","F","6-9","227","JUN 21, 1990","27.0","3","Alabama","203210","2017-18","2018-04-13T22:39:11.529"
"203382_1610612738_2017-18","1610612738","2017","00","Aron Baynes","46","C","6-10","260","DEC 09, 1986","31.0","5","Washington State","203382","2017-18","2018-04-13T22:39:11.529"
"203457_1610612742_2017-18","1610612742","2017","00","Nerlens Noel","3","C","6-11","220","APR 10, 1994","24.0","3","Kentucky","203457","2017-18","2018-04-13T22:39:11.529"
"203458_1610612756_2017-18","1610612756","2017","00","Alex Len","21","C","7-1","250","JUN 16, 1993","24.0","4","Maryland","203458","2017-18","2018-04-13T22:39:11.529"
"203459_1610612751_2017-18","1610612751","2017","00","Allen Crabbe","33","G-F","6-6","215","APR 09, 1992","26.0","4","California","203459","2017-18","2018-04-13T22:39:11.529"
"203460_1610612760_2017-18","1610612760","2017","00","Andre Roberson","21","G","6-7","210","DEC 04, 1991","26.0","4","Colorado","203460","2017-18","2018-04-13T22:39:11.529"
"203463_1610612763_2017-18","1610612763","2017","00","Ben McLemore","23","G","6-5","195","FEB 11, 1993","25.0","4","Kansas","203463","2017-18","2018-04-13T22:39:11.529"
"203464_1610612759_2017-18","1610612759","2017","00","Brandon Paul","3","G","6-4","200","APR 30, 1991","26.0","R","","203464","2017-18","2018-04-13T22:39:11.529"
"203468_1610612757_2017-18","1610612757","2017","00","CJ McCollum","3","G","6-3","190","SEP 19, 1991","26.0","4","Lehigh","203468","2017-18","2018-04-13T22:39:11.529"
"203469_1610612766_2017-18","1610612766","2017","00","Cody Zeller","40","C-F","7-0","240","OCT 05, 1992","25.0","4","Indiana","203469","2017-18","2018-04-13T22:39:11.529"
"203471_1610612737_2017-18","1610612737","2017","00","Dennis Schroder","17","G","6-1","172","SEP 15, 1993","24.0","4","Germany","203471","2017-18","2018-04-13T22:39:11.529"
"203473_1610612737_2017-18","1610612737","2017","00","Dewayne Dedmon","14","C","7-0","245","AUG 12, 1989","28.0","4","Southern California","203473","2017-18","2018-04-13T22:39:11.529"
"203476_1610612750_2017-18","1610612750","2017","00","Gorgui Dieng","5","C","6-11","251","JAN 18, 1990","28.0","4","Louisville","203476","2017-18","2018-04-13T22:39:11.529"
"203477_1610612756_2017-18","1610612756","2017","00","Isaiah Canaan","2","G","6-0","201","MAY 21, 1991","26.0","4","Murray State","203477","2017-18","2018-02-04T07:40:59.388"
"203482_1610612748_2017-18","1610612748","2017","00","Kelly Olynyk","9","F-C","7-0","245","APR 19, 1991","26.0","4","Gonzaga","203482","2017-18","2018-04-13T22:39:11.529"
"203484_1610612747_2017-18","1610612747","2017","00","Kentavious Caldwell-Pope","1","G","6-5","205","FEB 18, 1993","25.0","4","Georgia","203484","2017-18","2018-04-13T22:39:11.529"
